countryCode,regionCode,name,geonameId
AD,06,Sant Julià de Loria,3039162
AD,05,Ordino,3039676
AD,04,La Massana,3040131
AD,03,Encamp,3040684
AD,02,Canillo,3041203
AD,07,Andorra la Vella,3041566
AD,08,Escaldes-Engordany,3338529
AE,07,Umm Al Quwain,290595
AE,05,Ras Al Khaimah,291075
AE,03,Dubai,292224
AE,06,Sharjah,292673
AE,04,Fujairah,292879
AE,02,Ajman,292933
AE,01,Abu Dhabi,292969
AF,28,Zabul,1121143
AF,27,Maidan Wardak Province,1121863
AF,26,Takhar,1123230
AF,33,Sar-e Pol Province,1127106
AF,32,Samangan,1127766
AF,40,Parwan,1131054
AF,29,Paktika,1131256
AF,36,Paktia,1131257
AF,39,Oruzgan,1131461
AF,19,Nimroz,1131821
AF,18,Nangarhar,1132366
AF,17,Logar,1134561
AF,35,Laghman,1135022
AF,24,Kunduz,1135690
AF,34,Kunar,1135702
AF,14,Kapisa,1138255
AF,23,Kandahar,1138335
AF,13,Kabul,1138957
AF,31,Jowzjan,1139049
AF,11,Herat,1140025
AF,10,Helmand,1140043
AF,09,Ghowr,1141103
AF,08,Ghazni,1141268
AF,07,Faryab,1142226
AF,06,Farah,1142263
AF,05,Bamyan,1147239
AF,30,Balkh,1147288
AF,03,Baghlan,1147537
AF,02,Badghis,1147707
AF,01,Badakhshan,1147745
AF,37,Khowst,1444362
AF,38,Nuristan,1444363
AF,41,Daykundi,6957553
AF,42,Panjshir,6957555
AG,08,Saint Philip Parish,3576015
AG,07,Saint Peter Parish,3576016
AG,06,Saint Paul Parish,3576017
AG,05,Saint Mary Parish,3576018
AG,04,Saint John Parish,3576023
AG,03,Saint George Parish,3576024
AG,09,Redonda,3576037
AG,01,Barbuda,3576390
AI,11205389,Blowing Point,11205389
AI,11205392,Sandy Ground,11205392
AI,11205393,Sandy Hill,11205393
AI,11205396,The Valley,11205396
AI,11205433,East End,11205433
AI,11205436,North Hill,11205436
AI,11205437,West End,11205437
AI,11205438,South Hill,11205438
AI,11205439,The Quarter,11205439
AI,11205440,North Side,11205440
AI,11205441,Island Harbour,11205441
AI,11205442,George Hill,11205442
AI,11205443,Stoney Ground,11205443
AI,11205444,The Farrington,11205444
AL,40,Berat County,865730
AL,41,Dibër County,865731
AL,43,Elbasan County,865732
AL,45,Gjirokastër County,865733
AL,46,Korçë County,865734
AL,47,Kukës County,865735
AL,42,Durrës County,3344947
AL,44,Fier County,3344948
AL,48,Lezhë County,3344949
AL,49,Shkodër County,3344950
AL,50,Tirana,3344951
AL,51,Vlorë County,3344952
AM,02,Ararat,409313
AM,08,Syunik,409314
AM,10,Vayots Dzor,409315
AM,11,Yerevan,616051
AM,01,Aragatsotn,828259
AM,03,Armavir,828260
AM,04,Gegharkunik,828261
AM,05,Kotayk,828262
AM,06,Lori,828263
AM,07,Shirak,828264
AM,09,Tavush,828265
AO,18,Lunda Sul,145701
AO,17,Luanda Norte,145702
AO,14,Moxico,875996
AO,16,Zaire,2236355
AO,15,Uíge,2236566
AO,12,Malanje,2239858
AO,20,Luanda,2240444
AO,05,Cuanza Norte,2241660
AO,03,Cabinda,2243266
AO,19,Bengo,2243598
AO,13,Namibe,3347016
AO,09,Huíla,3348303
AO,08,Huambo,3348310
AO,07,Cunene,3349096
AO,06,Kwanza Sul,3349234
AO,02,Bíe,3351640
AO,01,Benguela,3351660
AR,14,Misiones,3430657
AR,09,Formosa,3433896
AR,07,Buenos Aires F.D.,3433955
AR,08,Entre Rios,3434137
AR,06,Corrientes,3435214
AR,01,Buenos Aires,3435907
AR,24,Tucuman,3833578
AR,23,Tierra del Fuego,3834450
AR,22,Santiago del Estero,3835868
AR,21,Santa Fe,3836276
AR,20,Santa Cruz,3836350
AR,19,San Luis,3837029
AR,18,San Juan,3837152
AR,17,Salta,3838231
AR,16,Rio Negro,3838830
AR,15,Neuquen,3843122
AR,13,Mendoza,3844419
AR,12,La Rioja,3848949
AR,11,La Pampa,3849574
AR,10,Jujuy,3853404
AR,05,Cordoba,3860255
AR,04,Chubut,3861244
AR,03,Chaco,3861887
AR,02,Catamarca,3862286
AS,050,Western District,5880873
AS,040,Swains Island,5881199
AS,010,Eastern District,5881219
AS,020,Manu'a,5881436
AS,030,Rose Island,7309441
AT,09,State of Vienna,2761367
AT,08,Vorarlberg,2762300
AT,07,Tyrol,2763586
AT,06,Styria,2764581
AT,05,State of Salzburg,2766823
AT,04,Upper Austria,2769848
AT,03,Lower Austria,2770542
AT,02,Carinthia,2774686
AT,01,Burgenland,2781194
AU,08,Western Australia,2058645
AU,05,South Australia,2061327
AU,03,Northern Territory,2064513
AU,07,Victoria,2145234
AU,06,Tasmania,2147291
AU,04,Queensland,2152274
AU,02,New South Wales,2155400
AU,01,Australian Capital Territory,2177478
AX,211,Mariehamn,9611689
AX,212,Ålands landsbygd,9611692
AX,213,Ålands skärgård,9611694
AZ,12,Beyləqan,146879
AZ,69,Zangilan District,146900
AZ,66,Yardimli District,146962
AZ,55,Shusha,147163
AZ,49,Salyan District,147269
AZ,46,Sabirabad District,147284
AZ,45,Saatlı,147287
AZ,13,Bilasuvar District,147310
AZ,36,Neftçala,147422
AZ,35,Nakhchivan,147435
AZ,32,Masally,147551
AZ,31,Lerik District,147610
AZ,29,Lənkəran,147613
AZ,28,Lachin Rayon,147626
AZ,43,Qubadlı,147694
AZ,24,İmişli,147983
AZ,18,Fuzuli District,148107
AZ,14,Jabrayil,148140
AZ,15,Jalilabad,148155
AZ,08,Astara,148442
AZ,64,Khojaly,148449
AZ,02,Ağcabǝdi,148615
AZ,03,Ağdam,148617
AZ,07,Shirvan,409417
AZ,30,Lankaran Sahari,409418
AZ,56,Shusha City,409419
AZ,57,Tartar District,409420
AZ,61,Xankǝndi,409421
AZ,65,Khojavend,409423
AZ,71,Zardab,584583
AZ,70,Zaqatala District,584604
AZ,67,Yevlax,584650
AZ,37,Oğuz,584742
AZ,59,Ucar,584783
AZ,58,Tovuz District,584861
AZ,50,Şamaxı,585030
AZ,47,Shaki,585031
AZ,51,Şǝmkir,585059
AZ,27,Kurdamir District,585686
AZ,38,Qabala District,585738
AZ,44,Qusar District,585749
AZ,42,Quba,585786
AZ,62,Goygol Rayon,585967
AZ,60,Xaçmaz,586001
AZ,26,Kalbajar,586047
AZ,40,Qazax,586087
AZ,21,Goranboy District,586112
AZ,39,Qax,586290
AZ,25,Ismayilli District,586320
AZ,22,Göyçay,586482
AZ,17,Shabran,586725
AZ,16,Daşkǝsǝn,586771
AZ,10,Balakan District,587010
AZ,11,Barda,587056
AZ,09,Baki,587081
AZ,01,Abşeron,587245
AZ,06,Agsu District,587342
AZ,04,Ağdaş,587376
AZ,19,Gadabay District,627535
AZ,05,Ağstafa,828297
AZ,20,Gǝncǝ,828298
AZ,33,Mingacevir City,828299
AZ,34,Naftalan,828300
AZ,41,Qobustan,828301
AZ,52,Samux,828302
AZ,48,Shaki City,828303
AZ,53,Siyǝzǝn,828304
AZ,54,Sumqayit,828305
AZ,63,Xızı,828306
AZ,68,Yevlax City,828307
AZ,23,Hacıqabul,828315
BA,01,Federation of B&H,3229999
BA,02,Srpska,3230000
BA,BRC,Brčko,3294903
BB,11,Saint Thomas,3373551
BB,10,Saint Philip,3373553
BB,09,Saint Peter,3373554
BB,08,Saint Michael,3373557
BB,07,Saint Lucy,3373565
BB,06,Saint Joseph,3373568
BB,05,Saint John,3373569
BB,04,Saint James,3373570
BB,03,Saint George,3373572
BB,02,Saint Andrew,3373580
BB,01,Christ Church,3373988
BD,83,Rajshahi Division,1337166
BD,81,Dhaka Division,1337179
BD,84,Chittagong,1337200
BD,82,Khulna Division,1337210
BD,85,Barisal Division,1337229
BD,86,Sylhet Division,1477362
BD,87,Rangpur Division,7671048
BD,H,Mymensingh Division,11287936
BE,BRU,Brussels Capital,2800867
BE,WAL,Wallonia,3337387
BE,VLG,Flanders,3337388
BF,01,Boucle du Mouhoun,6930701
BF,02,Cascades Region,6930703
BF,03,Centre,6930704
BF,04,Centre-Est,6930705
BF,05,Centre-Nord,6930706
BF,06,Centre-Ouest,6930707
BF,07,Centre-Sud,6930708
BF,08,Est,6930709
BF,09,Hauts-Bassins,6930710
BF,10,Nord,6930711
BF,11,Plateau-Central,6930712
BF,12,Sahel,6930713
BF,13,Sud-Ouest,6930714
BG,52,Razgrad,453751
BG,47,Montana,453753
BG,64,Vratsa,725713
BG,61,Varna,726051
BG,40,Dobrich,726419
BG,58,Sofia,727012
BG,53,Ruse,727524
BG,51,Plovdiv,728194
BG,50,Pleven,728204
BG,49,Pernik,728331
BG,48,Pazardzhik,728379
BG,46,Lovech,729560
BG,43,Haskovo,730436
BG,42,Sofia-Capital,731061
BG,39,Burgas,732771
BG,38,Blagoevgrad,733192
BG,41,Gabrovo,864552
BG,44,Kardzhali,864553
BG,45,Kyustendil,864554
BG,54,Shumen,864555
BG,55,Silistra,864556
BG,56,Sliven,864557
BG,57,Smolyan,864558
BG,59,Stara Zagora,864559
BG,60,Targovishte,864560
BG,62,Veliko Tarnovo,864561
BG,63,Vidin,864562
BG,65,Yambol,864563
BH,15,Muharraq,290333
BH,16,Manama,7090954
BH,17,Southern Governorate,7090972
BH,19,Northern,7090974
BI,17,Makamba,422233
BI,10,Bururi,423327
BI,22,Muramvya,425550
BI,13,Gitega,426271
BI,21,Ruyigi,426699
BI,11,Cankuzo,427700
BI,09,Bubanza,428514
BI,12,Cibitoke,430020
BI,19,Ngozi,430567
BI,15,Kayanza,430951
BI,18,Muyinga,431747
BI,16,Kirundo,432455
BI,20,Rutana,434147
BI,24,Bujumbura Mairie,7303939
BI,25,Bujumbura Rural,7303940
BI,26,Rumonge,11184798
BJ,18,Zou,2390719
BJ,16,Ouémé,2392325
BJ,15,Mono,2392716
BJ,10,Borgou,2394992
BJ,09,Atlantique,2395504
BJ,08,Atakora,2395524
BJ,07,Alibori,2597271
BJ,11,Collines,2597272
BJ,12,Kouffo,2597273
BJ,13,Donga,2597274
BJ,14,Littoral,2597275
BJ,17,Plateau,2597277
BM,11,Warwick,3572972
BM,10,Southampton,3573026
BM,09,Smithʼs,3573031
BM,08,Sandys,3573050
BM,07,Saint Georgeʼs,3573057
BM,06,Saint George,3573062
BM,05,Pembroke,3573095
BM,04,Paget,3573103
BM,02,Hamilton,3573195
BM,03,Hamilton city,3573198
BM,01,Devonshire,3573251
BN,04,Tutong,1820068
BN,03,Temburong,1820106
BN,02,Brunei-Muara District,1820818
BN,01,Belait,1820869
BO,09,Tarija Department,3903319
BO,08,Santa Cruz Department,3904907
BO,07,Potosí Department,3907580
BO,06,Pando,3908600
BO,05,Oruro,3909233
BO,04,La Paz Department,3911924
BO,02,Cochabamba,3919966
BO,01,Chuquisaca Department,3920177
BO,03,Beni Department,3923172
BQ,BO,Bonaire,7609816
BQ,SB,Saba,7610358
BQ,SE,Sint Eustatius,7610359
BR,22,Rio Grande do Norte,3390290
BR,20,Piauí,3392213
BR,30,Pernambuco,3392268
BR,17,Paraíba,3393098
BR,16,Pará,3393129
BR,13,Maranhão,3395443
BR,06,Ceará,3402362
BR,03,Amapá,3407762
BR,02,Alagoas,3408096
BR,28,Sergipe,3447799
BR,27,São Paulo,3448433
BR,26,Santa Catarina,3450387
BR,23,Rio Grande do Sul,3451133
BR,21,Rio de Janeiro,3451189
BR,18,Paraná,3455077
BR,15,Minas Gerais,3457153
BR,11,Mato Grosso do Sul,3457415
BR,14,Mato Grosso,3457419
BR,29,Goiás,3462372
BR,07,Federal District,3463504
BR,08,Espírito Santo,3463930
BR,05,Bahia,3471168
BR,31,Tocantins,3474575
BR,25,Roraima,3662560
BR,04,Amazonas,3665361
BR,01,Acre,3665474
BR,24,Rondônia,3924825
BS,35,San Salvador,3571493
BS,18,Ragged Island,3571629
BS,32,Berry Islands,3571809
BS,23,New Providence,3571815
BS,16,Mayaguana,3571894
BS,15,Long Island,3572005
BS,13,Inagua,3572154
BS,22,Harbour Island,3572238
BS,25,Freeport,3572374
BS,10,Exuma,3572427
BS,06,Cat Island,3572678
BS,05,Bimini,3572807
BS,24,Acklins,3572937
BS,36,Black Point,8030541
BS,37,Central Abaco,8030542
BS,38,Central Andros,8030543
BS,39,Central Eleuthera,8030544
BS,40,Crooked Island and Long Cay,8030545
BS,41,East Grand Bahama,8030546
BS,42,Grand Cay,8030547
BS,43,Hope Town,8030548
BS,44,Mangrove Cay,8030549
BS,45,Moore’s Island,8030550
BS,46,North Abaco,8030551
BS,47,North Andros,8030552
BS,48,North Eleuthera,8030553
BS,49,Rum Cay,8030554
BS,50,South Abaco,8030555
BS,51,South Andros,8030556
BS,52,South Eleuthera,8030557
BS,53,Spanish Wells,8030558
BS,54,West Grand Bahama,8030559
BT,05,Bumthang District,1337278
BT,06,Chukha,1337279
BT,08,Dagana,1337280
BT,07,Tsirang District,1337281
BT,09,Sarpang District,1337282
BT,10,Haa,1337283
BT,11,Lhuntse,1337284
BT,12,Mongar,1337285
BT,13,Paro,1337286
BT,14,Pemagatshel,1337287
BT,15,Punakha,1337288
BT,16,Samtse District,1337289
BT,17,Samdrup Jongkhar,1337290
BT,18,Zhemgang District,1337291
BT,19,Trashigang District,1337292
BT,20,Thimphu District,1337293
BT,21,Tongsa,1337294
BT,22,Wangdi Phodrang,1337295
BT,23,Gasa,7303651
BT,24,Trashi Yangste,7303653
BW,10,Ngwaketsi,933043
BW,09,South-East,933044
BW,08,North-East,933210
BW,11,North-West,933230
BW,06,Kweneng,933562
BW,05,Kgatleng,933654
BW,04,Kgalagadi,933657
BW,03,Ghanzi,933758
BW,12,Chobe,933840
BW,01,Central,933851
BW,13,City of Francistown,11778168
BW,14,Gaborone,11778169
BW,15,Jwaneng,11778170
BW,16,Lobatse,11778171
BW,17,Selibe Phikwe,11778172
BW,18,Sowa Town,11778173
BY,07,Vitebsk,620134
BY,06,Mogilev,625073
BY,05,Minsk,625142
BY,04,Minsk City,625143
BY,03,Grodnenskaya,628035
BY,02,Homyel’ Voblasc’,628281
BY,01,Brest,629631
BZ,06,Toledo District,3580913
BZ,05,Southern District,3580975
BZ,04,Orange Walk District,3581511
BZ,03,Corozal District,3582302
BZ,02,Cayo District,3582429
BZ,01,Belize District,3582676
CA,01,Alberta,5883102
CA,02,British Columbia,5909050
CA,03,Manitoba,6065171
CA,04,New Brunswick,6087430
CA,13,Northwest Territories,6091069
CA,07,Nova Scotia,6091530
CA,14,Nunavut,6091732
CA,08,Ontario,6093943
CA,09,Prince Edward Island,6113358
CA,10,Quebec,6115047
CA,11,Saskatchewan,6141242
CA,12,Yukon,6185811
CA,05,Newfoundland and Labrador,6354959
CD,31,Tshuapa,204697
CD,30,Tshopo,204704
CD,29,Tanganyika,205253
CD,12,South Kivu,205413
CD,27,Sankuru,205828
CD,11,North Kivu,206938
CD,25,Mongala,208741
CD,10,Maniema,209610
CD,23,Kasai-Central,210596
CD,04,East Kasai,214138
CD,18,Kasai,214140
CD,17,Ituri,215709
CD,16,Haut-Uele,216140
CD,15,Haut-Lomami,216141
CD,02,Équateur,216661
CD,13,Bas-Uele,219402
CD,22,Lualaba,922727
CD,24,Mai-Ndombe,2313191
CD,20,Kwilu,2313847
CD,19,Kwango,2313860
CD,06,Kinshasa,2314300
CD,08,Bas-Congo,2317277
CD,14,Haut-Katanga,11288213
CD,21,Lomami,11288214
CD,26,Nord-Ubangi,11288215
CD,28,Sud-Ubangi,11288216
CF,14,Vakaga,236178
CF,11,Ouaka,236887
CF,08,Mbomou,237556
CF,05,Haut-Mbomou,238639
CF,03,Haute-Kotto,238640
CF,02,Basse-Kotto,240396
CF,01,Bamingui-Bangoran,240591
CF,16,Sangha-Mbaéré,2383204
CF,13,Ouham-Pendé,2383650
CF,12,Ouham,2383653
CF,17,Ombella-M'Poko,2383765
CF,09,Nana-Mambéré,2384205
CF,07,Lobaye,2385105
CF,06,Kémo,2385836
CF,04,Mambéré-Kadéï,2386161
CF,15,Nana-Grébizi,2386243
CF,18,Bangui,2596686
CF,19,Mambéré,12902745
CF,20,Ouham-Fafa,12902746
CF,21,Lim-Pendé,12902747
CG,10,Sangha,2255329
CG,11,Pool,2255404
CG,08,Plateaux,2255422
CG,07,Niari,2256175
CG,06,Likouala,2258431
CG,05,Lékoumou,2258534
CG,04,Kouilou,2258738
CG,13,Cuvette,2260487
CG,01,Bouenza,2260668
CG,12,Brazzaville,2572183
CG,14,Cuvette-Ouest,2593118
CG,15,Pointe-Noire,7280295
CH,ZH,Zurich,2657895
CH,ZG,Zug,2657907
CH,VD,Vaud,2658182
CH,VS,Valais,2658205
CH,UR,Uri,2658226
CH,TI,Ticino,2658370
CH,TG,Thurgau,2658372
CH,SO,Solothurn,2658563
CH,SZ,Schwyz,2658664
CH,SH,Schaffhausen,2658760
CH,SG,Saint Gallen,2658821
CH,OW,Obwalden,2659315
CH,NW,Nidwalden,2659471
CH,NE,Neuchâtel,2659495
CH,LU,Lucerne,2659810
CH,JU,Jura,2660207
CH,GR,Grisons,2660522
CH,GL,Glarus,2660593
CH,GE,Geneva,2660645
CH,FR,Fribourg,2660717
CH,BE,Bern,2661551
CH,BS,Basel-City,2661602
CH,BL,Basel-Landschaft,2661603
CH,AR,Appenzell Ausserrhoden,2661739
CH,AI,Appenzell Innerrhoden,2661741
CH,AG,Aargau,2661876
CI,98,Yamoussoukro,10629377
CI,76,Bas-Sassandra District,11153052
CI,94,Comoé District,11153053
CI,77,Denguélé District,11153054
CI,95,Goh-Djiboua,11153055
CI,81,Lacs District,11153056
CI,82,Lagunes District,11153057
CI,78,Montagnes,11153058
CI,96,Sassandra-Marahoue,11153059
CI,87,Savanes District,11153060
CI,90,Vallée du Bandama District,11153061
CI,97,Woroba,11153062
CI,92,Zanzan District,11153063
CI,93,Abidjan Autonomous District,11153151
CK,11695124,Aitutaki,11695124
CK,11695126,Atiu,11695126
CK,11695127,Mangaia,11695127
CK,11695384,Manihiki,11695384
CK,11695385,Ma'uke,11695385
CK,11695386,Mitiaro,11695386
CK,11695387,Palmerston,11695387
CK,11695388,Penrhyn,11695388
CK,11695389,Pukapuka,11695389
CK,11695390,Rakahanga,11695390
CK,11695425,Rarotonga,11695425
CL,01,Valparaiso,3868621
CL,15,Tarapacá,3870116
CL,12,Santiago Metropolitan,3873544
CL,11,Maule Region,3880306
CL,14,Los Lagos Region,3881974
CL,08,O'Higgins Region,3883281
CL,07,Coquimbo Region,3893623
CL,06,Biobio,3898380
CL,05,Atacama,3899191
CL,04,Araucania,3899463
CL,03,Antofagasta,3899537
CL,02,Aysén,3900333
CL,10,Region of Magallanes,4036650
CL,16,Arica y Parinacota Region,6693562
CL,17,Los Ríos Region,6693563
CL,18,Ñuble,11979367
CM,09,South-West,2221788
CM,14,South,2221789
CM,08,West,2222934
CM,07,North-West,2223602
CM,13,North,2223603
CM,05,Littoral,2229336
CM,12,Far North,2231755
CM,04,East,2231835
CM,11,Centre,2233376
CM,10,Adamaoua,2236015
CN,14,Tibet,1279685
CN,06,Qinghai,1280239
CN,13,Xinjiang,1529047
CN,02,Zhejiang,1784764
CN,29,Yunnan,1785694
CN,28,Tianjin,1792943
CN,32,Sichuan,1794299
CN,24,Shanxi,1795912
CN,23,Shanghai,1796231
CN,25,Shandong,1796328
CN,26,Shaanxi,1796480
CN,21,Ningxia,1799355
CN,03,Jiangxi,1806222
CN,04,Jiangsu,1806260
CN,11,Hunan,1806691
CN,12,Hubei,1806949
CN,09,Henan,1808520
CN,10,Hebei,1808773
CN,31,Hainan,1809054
CN,18,Guizhou,1809445
CN,16,Guangxi,1809867
CN,30,Guangdong,1809935
CN,15,Gansu,1810676
CN,07,Fujian,1811017
CN,33,Chongqing,1814905
CN,01,Anhui,1818058
CN,20,Inner Mongolia,2035607
CN,19,Liaoning,2036115
CN,05,Jilin,2036500
CN,08,Heilongjiang,2036965
CN,22,Beijing,2038349
CO,31,Vichada Department,3666082
CO,30,Vaupés,3666254
CO,29,Valle del Cauca Department,3666313
CO,28,Tolima Department,3666951
CO,27,Sucre Department,3667725
CO,26,Santander Department,3668578
CO,25,San Andres y Providencia,3670205
CO,24,Risaralda Department,3670698
CO,23,Quindío Department,3671087
CO,22,Putumayo Department,3671178
CO,21,Norte de Santander Department,3673798
CO,20,Nariño,3674021
CO,19,Meta Department,3674810
CO,38,Magdalena Department,3675686
CO,17,La Guajira Department,3678847
CO,16,Huila Department,3680692
CO,14,Guaviare Department,3681344
CO,15,Guainía Department,3681652
CO,33,Cundinamarca,3685413
CO,12,Córdoba,3685889
CO,11,Chocó,3686431
CO,10,Cesar Department,3686880
CO,09,Cauca Department,3687029
CO,32,Casanare Department,3687173
CO,08,Caquetá,3687479
CO,37,Caldas Department,3687951
CO,36,Boyacá,3688536
CO,35,Bolívar,3688650
CO,34,Bogota D.C.,3688685
CO,04,Atlántico,3689436
CO,03,Arauca Department,3689717
CO,02,Antioquia,3689815
CO,01,Amazonas Department,3689982
CR,08,San José,3621837
CR,07,Puntarenas Province,3622226
CR,06,Limón Province,3623064
CR,04,Heredia Province,3623484
CR,03,Guanacaste Province,3623582
CR,02,Cartago Province,3624368
CR,01,Alajuela Province,3624953
CU,16,Villa Clara Province,3534168
CU,15,Santiago de Cuba Province,3536725
CU,14,Sancti Spíritus Province,3540665
CU,01,Pinar del Río,3544088
CU,03,Matanzas Province,3547394
CU,13,Las Tunas Province,3550595
CU,04,Isla de la Juventud,3556608
CU,12,Holguín Province,3556965
CU,10,Guantánamo Province,3557685
CU,09,Granma Province,3558052
CU,02,Havana,3564073
CU,08,Cienfuegos Province,3564120
CU,07,Ciego de Ávila Province,3564175
CU,05,Camagüey,3566062
CU,AR,Artemisa,7668824
CU,MA,Mayabeque,7668827
CV,20,Tarrafal,3374161
CV,11,São Vicente,3374198
CV,15,Santa Catarina,3374226
CV,08,Sal,3374249
CV,07,Ribeira Grande,3374274
CV,14,Praia,3374332
CV,05,Paul,3374391
CV,04,Maio,3374487
CV,02,Brava,3374832
CV,01,Boa Vista,3374855
CV,13,Mosteiros,3411924
CV,16,Santa Cruz,3411925
CV,17,São Domingos,3411926
CV,18,São Filipe,3411927
CV,19,São Miguel,3411928
CV,21,Porto Novo,7602868
CV,22,Ribeira Brava,7602869
CV,24,Santa Catarina do Fogo,7602870
CV,26,São Salvador do Mundo,7602871
CV,27,Tarrafal de São Nicolau,7602872
CV,25,São Lourenço dos Órgãos,7602873
CV,23,Ribeira Grande de Santiago,7603281
CY,06,Pafos,146213
CY,04,Nicosia,146267
CY,05,Limassol,146383
CY,03,Larnaka,146398
CY,02,Keryneia,146411
CY,01,Ammochostos,146615
CZ,52,Prague,3067695
CZ,78,South Moravian,3339536
CZ,79,South Bohemian Region,3339537
CZ,80,Vysocina,3339538
CZ,81,Carlsbad Region,3339539
CZ,82,Hradec Králové Region,3339540
CZ,83,Liberec Region,3339541
CZ,84,Olomouc Region,3339542
CZ,85,Moravian-Silesian Region,3339573
CZ,86,Pardubice Region,3339574
CZ,87,Plzeň Region,3339575
CZ,88,Central Bohemia,3339576
CZ,89,Ústí nad Labem Region,3339577
CZ,90,Zlín,3339578
DE,15,Thuringia,2822542
DE,10,Schleswig-Holstein,2838632
DE,14,Saxony-Anhalt,2842565
DE,13,Saxony,2842566
DE,09,Saarland,2842635
DE,08,Rheinland-Pfalz,2847618
DE,07,North Rhine-Westphalia,2861876
DE,06,Lower Saxony,2862926
DE,12,Mecklenburg-Vorpommern,2872567
DE,05,Hesse,2905330
DE,04,Hamburg,2911297
DE,03,Bremen,2944387
DE,11,Brandenburg,2945356
DE,16,State of Berlin,2950157
DE,02,Bavaria,2951839
DE,01,Baden-Wurttemberg,2953481
DJ,05,Tadjourah,220781
DJ,04,Obock,221525
DJ,07,Djibouti,223818
DJ,06,Dikhil,223889
DJ,01,Ali Sabieh,225282
DJ,08,Arta,449265
DK,17,Capital Region,6418538
DK,18,Central Jutland,6418539
DK,19,North Denmark,6418540
DK,20,Zealand,6418541
DK,21,South Denmark,6418542
DM,11,Saint Peter Parish,3575618
DM,10,Saint Paul Parish,3575619
DM,09,Saint Patrick Parish,3575620
DM,08,Saint Mark Parish,3575621
DM,07,Saint Luke Parish,3575622
DM,06,Saint Joseph Parish,3575625
DM,05,Saint John Parish,3575626
DM,04,Saint George Parish,3575628
DM,03,Saint David Parish,3575630
DM,02,Saint Andrew Parish,3575632
DO,27,Valverde Province,3492112
DO,26,Santiago Rodríguez,3492912
DO,25,Santiago Province,3492918
DO,24,San Pedro de Macorís,3493031
DO,23,San Juan Province,3493091
DO,33,San Cristóbal,3493186
DO,21,Sánchez Ramírez,3493192
DO,20,Samaná,3493232
DO,19,Hermanas Mirabal,3493282
DO,18,Puerto Plata,3494267
DO,35,Peravia,3495015
DO,16,Pedernales Province,3495136
DO,34,Nacional,3496024
DO,32,Monte Plata Province,3496132
DO,15,Monte Cristi Province,3496200
DO,31,Monseñor Nouel,3496274
DO,14,María Trinidad Sánchez,3496772
DO,30,La Vega,3499977
DO,12,La Romana,3500955
DO,10,La Altagracia Province,3503706
DO,09,Independencia,3504326
DO,29,Hato Mayor Province,3504766
DO,08,Espaillat Province,3505867
DO,28,El Seíbo,3506189
DO,11,Elías Piña,3507269
DO,06,Duarte Province,3508718
DO,04,Dajabón,3508951
DO,03,Barahona Province,3512042
DO,02,Baoruco Province,3512050
DO,01,Azua Province,3512209
DO,36,San José de Ocoa,6201372
DO,37,Santo Domingo Province,6201373
DZ,15,Tlemcen,2475683
DZ,14,Tizi Ouzou,2475741
DZ,56,Tissemsilt,2475858
DZ,55,Tipaza,2476027
DZ,54,Tindouf,2476302
DZ,13,Tiaret,2476893
DZ,33,Tébessa,2477457
DZ,53,Tamanrasset,2478217
DZ,52,Souk Ahras,2479213
DZ,31,Skikda,2479532
DZ,30,Sidi Bel Abbès,2481001
DZ,12,Sétif,2481696
DZ,10,Saida,2482557
DZ,51,Relizane,2483666
DZ,29,Oum el Bouaghi,2484618
DZ,50,Ouargla,2485794
DZ,09,Oran,2485920
DZ,49,Naama,2486512
DZ,27,M'Sila,2486682
DZ,07,Mostaganem,2487130
DZ,48,Mila,2487449
DZ,06,Medea,2488831
DZ,26,Mascara,2490095
DZ,25,Laghouat,2491188
DZ,47,Khenchela,2491887
DZ,24,Jijel,2492910
DZ,46,Illizi,2493455
DZ,23,Guelma,2495659
DZ,45,Ghardaia,2496045
DZ,44,El Tarf,2497322
DZ,43,El Oued,2497406
DZ,42,El Bayadh,2498541
DZ,22,Djelfa,2500013
DZ,04,Constantine,2501147
DZ,41,Chlef,2501296
DZ,40,Boumerdes,2502638
DZ,21,Bouira,2502951
DZ,39,Bordj Bou Arréridj,2503699
DZ,20,Blida,2503765
DZ,19,Biskra,2503822
DZ,18,Béjaïa,2505325
DZ,38,Béchar,2505525
DZ,03,Batna,2505569
DZ,37,Annaba,2506994
DZ,01,Algiers,2507475
DZ,36,Aïn Témouchent,2507899
DZ,35,Aïn Defla,2508226
DZ,34,Adrar,2508807
DZ,BB,Bordj Badji Mokhtar,12226383
DZ,TM,Timimoun,12226384
DZ,BA,Beni Abbes,12226385
DZ,IG,In Guezzam,12226386
DZ,IS,In Salah,12226387
DZ,DJ,Djanet,12226388
DZ,EM,El Menia,12226389
DZ,TG,Touggourt,12226390
DZ,MG,El Mghair,12226391
DZ,OD,Ouled Djellal,12226392
EC,20,Zamora Chinchipe,3649953
EC,19,Tungurahua Province,3650445
EC,18,Pichincha,3653224
EC,17,Pastaza Province,3653392
EC,23,Napo,3653890
EC,15,Morona-Santiago Province,3654005
EC,14,Manabí,3654451
EC,13,Los Ríos,3654592
EC,12,Loja,3654665
EC,11,Imbabura,3655635
EC,10,Guayas,3657505
EC,01,Galápagos,3657879
EC,09,Esmeraldas,3657986
EC,08,El Oro,3658195
EC,07,Cotopaxi,3658766
